prompt,temp,seq_len,gen_time,timestamp,ED_mean,ED_std,model,model_size,domain
nonsense: vaintgir smairbukslung loo rourbrenger wu zut flondsmont,1.0,489,1772927315.0117693,2026-03-08T00:48:35.011789,0.2941437065601349,0.44564712047576904,gemma-2-27b-it,27000000000,nonsense
explicit: Generate 50 random characters:,1.0,502,1772927393.1737576,2026-03-08T00:49:53.173785,0.31514260172843933,0.4576970040798187,gemma-2-27b-it,27000000000,explicit
nonsense: trikwunfo jeallaingrus soskluk klemskel flesveankiel,1.0,491,1772927419.9782722,2026-03-08T00:50:19.978284,0.2957974672317505,0.4455445110797882,gemma-2-27b-it,27000000000,nonsense
nonsense: dut nessaljo dean wout klok pruteantbru coundjus droont coomkeanddum ping,1.0,486,1772927497.9453914,2026-03-08T00:51:37.945407,0.2863883674144745,0.43848562240600586,gemma-2-27b-it,27000000000,nonsense
neutral: Text:,1.0,507,1772927575.7264733,2026-03-08T00:52:55.726488,0.31718048453330994,0.45500314235687256,gemma-2-27b-it,27000000000,neutral
empty: ...,1.0,508,1772927653.4154837,2026-03-08T00:54:13.415490,0.31678307056427,0.4532031714916229,gemma-2-27b-it,27000000000,empty
neutral: Content:,1.0,507,1772927730.849123,2026-03-08T00:55:30.849138,0.3026002049446106,0.43681713938713074,gemma-2-27b-it,27000000000,neutral
neutral: Start:,1.0,507,1772927809.0350592,2026-03-08T00:56:49.035087,0.31279608607292175,0.44974449276924133,gemma-2-27b-it,27000000000,neutral
"empty: 
",1.0,507,1772927886.9035096,2026-03-08T00:58:06.903522,0.3130353093147278,0.44953274726867676,gemma-2-27b-it,27000000000,empty
random: LLI mr0hJqqFsPFY sI1W5jlZ JV6 Pal6TiYB2B IPKRq Rgfm6cpu,1.0,476,1772927920.1622717,2026-03-08T00:58:40.162287,0.2670036554336548,0.42594051361083984,gemma-2-27b-it,27000000000,random
neutral: Begin:,1.0,507,1772927934.9252787,2026-03-08T00:58:54.925284,0.2993464469909668,0.4341631829738617,gemma-2-27b-it,27000000000,neutral
neutral: Data:,1.0,507,1772927981.5523832,2026-03-08T00:59:41.552400,0.31225112080574036,0.44810938835144043,gemma-2-27b-it,27000000000,neutral
explicit: List random letters from the alphabet:,1.0,502,1772928014.4103742,2026-03-08T01:00:14.410388,0.3091670870780945,0.44966864585876465,gemma-2-27b-it,27000000000,explicit
neutral: Text:,1.0,507,1772928020.9388561,2026-03-08T01:00:20.938863,0.31391850113868713,0.450562447309494,gemma-2-27b-it,27000000000,neutral
nonsense: griem plookhoum snear glai swambriend twolbel ceal,1.0,490,1772928077.6635816,2026-03-08T01:01:17.663588,0.2930586636066437,0.4425692558288574,gemma-2-27b-it,27000000000,nonsense
explicit: Generate uniformly distributed random text:,1.0,503,1772928155.0844293,2026-03-08T01:02:35.084434,0.3098691701889038,0.4489801824092865,gemma-2-27b-it,27000000000,explicit
neutral: Result:,1.0,507,1772928188.6261964,2026-03-08T01:03:08.626204,0.31239575147628784,0.4482256770133972,gemma-2-27b-it,27000000000,neutral
nonsense: proundjoukfrand troond kloondjatskind netcroogient steat,1.0,491,1772928217.4159553,2026-03-08T01:03:37.415962,0.29579874873161316,0.44512999057769775,gemma-2-27b-it,27000000000,nonsense
nonsense: croorgrum sliekgraiklait sposblek gem sund prietwunt pralboul tiendheand sma,1.0,484,1772928240.7293658,2026-03-08T01:04:00.729373,0.285658061504364,0.44054219126701355,gemma-2-27b-it,27000000000,nonsense
random: LAeT5nCXE KgWX1OgbGz4CVzyL5wjxw pWf2JHquGaQ7tftPgM TjO,1.0,475,1772928295.956163,2026-03-08T01:04:55.956172,0.26245060563087463,0.4216936230659485,gemma-2-27b-it,27000000000,random
nonsense: kokcet pongslung ting glaind,1.0,501,1772928325.5710876,2026-03-08T01:05:25.571094,0.3059023916721344,0.44627633690834045,gemma-2-27b-it,27000000000,nonsense
explicit: Create a nonsensical random sequence:,1.0,502,1772928402.9338205,2026-03-08T01:06:42.933834,0.31534841656684875,0.4580238461494446,gemma-2-27b-it,27000000000,explicit
explicit: Produce a uniformly random string:,1.0,503,1772928480.3663263,2026-03-08T01:08:00.366333,0.3167126476764679,0.45855438709259033,gemma-2-27b-it,27000000000,explicit
nonsense: go skoong cisbantjun cair ta plook,1.0,499,1772928511.9711645,2026-03-08T01:08:31.971171,0.3080918490886688,0.4521169662475586,gemma-2-27b-it,27000000000,nonsense
explicit: Write random characters without forming words:,1.0,502,1772928530.5977936,2026-03-08T01:08:50.597801,0.30534982681274414,0.4452921748161316,gemma-2-27b-it,27000000000,explicit
explicit: Simulate rolling a six-sided die 20 times:,1.0,496,1772928594.790032,2026-03-08T01:09:54.790039,0.30627498030662537,0.45335114002227783,gemma-2-27b-it,27000000000,explicit
random: o GG4W9FR66d9oHiWCDO0T bHFKlZRj,1.0,488,1772928649.6308446,2026-03-08T01:10:49.630866,0.284055233001709,0.4345426857471466,gemma-2-27b-it,27000000000,random
random: FTY gMHwdZ5Fm7n,1.0,499,1772928690.2107797,2026-03-08T01:11:30.210785,0.3043662905693054,0.4478509724140167,gemma-2-27b-it,27000000000,random
empty: ,1.0,508,1772928767.8202498,2026-03-08T01:12:47.820255,0.3176933825016022,0.45454561710357666,gemma-2-27b-it,27000000000,empty
random: oZcPv6Ul3nF3ZkYNRCQvj o ySSs,1.0,491,1772928846.6813374,2026-03-08T01:14:06.681353,0.27935004234313965,0.42672908306121826,gemma-2-27b-it,27000000000,random
empty: ,1.0,508,1772928924.461469,2026-03-08T01:15:24.461484,0.3182049095630646,0.45473432540893555,gemma-2-27b-it,27000000000,empty
explicit: Simulate white noise as text:,1.0,502,1772928991.460706,2026-03-08T01:16:31.460721,0.3093775808811188,0.45010632276535034,gemma-2-27b-it,27000000000,explicit
neutral: It,1.0,508,1772929051.953129,2026-03-08T01:17:31.953151,0.31289756298065186,0.4475245475769043,gemma-2-27b-it,27000000000,neutral
explicit: List random letters from the alphabet:,1.0,502,1772929074.6948285,2026-03-08T01:17:54.694835,0.3080814480781555,0.4481685757637024,gemma-2-27b-it,27000000000,explicit
empty: -,1.0,508,1772929152.634336,2026-03-08T01:19:12.634350,0.3126620054244995,0.4486176371574402,gemma-2-27b-it,27000000000,empty
empty: ...,1.0,508,1772929230.7759757,2026-03-08T01:20:30.776017,0.3134273886680603,0.4495311379432678,gemma-2-27b-it,27000000000,empty
random: BR1N V7eQkshIYj8xyGWbpFX4Fez6m A8XNPuf pG,1.0,482,1772929308.722428,2026-03-08T01:21:48.722446,0.27822309732437134,0.4339126646518707,gemma-2-27b-it,27000000000,random
random: hSeseMQlgn1wuKw6Uel,1.0,497,1772929386.8434086,2026-03-08T01:23:06.843440,0.3014127314090729,0.44558316469192505,gemma-2-27b-it,27000000000,random
random: nL1kosSNR6A 9S8m45OiMfocRnvF wuQ27DZxx3Y,1.0,481,1772929465.5243516,2026-03-08T01:24:25.524378,0.2695653736591339,0.42471373081207275,gemma-2-27b-it,27000000000,random
empty: -,1.0,508,1772929542.8370373,2026-03-08T01:25:42.837066,0.3135013282299042,0.4502522647380829,gemma-2-27b-it,27000000000,empty
neutral: Text:,1.0,507,1772929611.163429,2026-03-08T01:26:51.163444,0.31153982877731323,0.4464573264122009,gemma-2-27b-it,27000000000,neutral
random: 7rzxWL fMM 7CdatHM8pK1w FdpJ iU93H8pV cHuhsO7,1.0,477,1772929682.6967409,2026-03-08T01:28:02.696751,0.24563662707805634,0.3993455469608307,gemma-2-27b-it,27000000000,random
empty:   ,1.0,508,1772929760.1966648,2026-03-08T01:29:20.196720,0.3082261383533478,0.4422854483127594,gemma-2-27b-it,27000000000,empty
neutral: Data:,1.0,507,1772929835.2132494,2026-03-08T01:30:35.213266,0.3150390684604645,0.4517624080181122,gemma-2-27b-it,27000000000,neutral
neutral: It,1.0,508,1772929908.4397,2026-03-08T01:31:48.439715,0.31355783343315125,0.4486439824104309,gemma-2-27b-it,27000000000,neutral
explicit: Output random Unicode characters:,1.0,504,1772929985.947923,2026-03-08T01:33:05.947930,0.3167056441307068,0.45722514390945435,gemma-2-27b-it,27000000000,explicit
nonsense: doolfrirtwim toon taim boglos kur dal,1.0,497,1772930009.0645998,2026-03-08T01:33:29.064605,0.3039948642253876,0.4488951563835144,gemma-2-27b-it,27000000000,nonsense
nonsense: meantstatrind tindtrok jent driemwasvir ceambainthie plootjer mirbliempim twoktwontpron,1.0,481,1772930032.9162514,2026-03-08T01:33:52.916258,0.2829502522945404,0.44072696566581726,gemma-2-27b-it,27000000000,nonsense
empty: _,1.0,508,1772930110.0247824,2026-03-08T01:35:10.024793,0.31850290298461914,0.4555547535419464,gemma-2-27b-it,27000000000,empty
random: XDW mO lxz 6cfFNQ YucSTTME J,1.0,494,1772930187.6040335,2026-03-08T01:36:27.604049,0.2948276698589325,0.4405340850353241,gemma-2-27b-it,27000000000,random
nonsense: glul welsoo coondsnoo glinplom spilnatgral,1.0,494,1772930215.882009,2026-03-08T01:36:55.882016,0.2968326508998871,0.4426136612892151,gemma-2-27b-it,27000000000,nonsense
empty: ...,1.0,508,1772930293.5408099,2026-03-08T01:38:13.540844,0.3152993321418762,0.4521239995956421,gemma-2-27b-it,27000000000,empty
"empty: 
",1.0,507,1772930370.9134026,2026-03-08T01:39:30.913415,0.31860896944999695,0.4564427137374878,gemma-2-27b-it,27000000000,empty
explicit: Simulate white noise as text:,1.0,502,1772930448.7534707,2026-03-08T01:40:48.753488,0.315341591835022,0.45798459649086,gemma-2-27b-it,27000000000,explicit
neutral: The,1.0,508,1772930526.437922,2026-03-08T01:42:06.437944,0.3182237148284912,0.45451393723487854,gemma-2-27b-it,27000000000,neutral
random: WSm2rG9DkK0Gyaa p aWAO0Unt2GH2UJYA09wV9G,1.0,481,1772930604.7918546,2026-03-08T01:43:24.791869,0.27304935455322266,0.4284578263759613,gemma-2-27b-it,27000000000,random
explicit: List random letters from the alphabet:,1.0,502,1772930682.5440147,2026-03-08T01:44:42.544035,0.3127911388874054,0.45441627502441406,gemma-2-27b-it,27000000000,explicit
nonsense: smoutgris toor rukfliemzeas cratjurcal vai skeam,1.0,493,1772930760.8848536,2026-03-08T01:46:00.884873,0.2957310080528259,0.4426179528236389,gemma-2-27b-it,27000000000,nonsense
random: rTugIU1TgLLj yxmvPOMIUmTsbr KV 0RunBt Cyo16joqc9SNUr4 ,1.0,478,1772930838.9269574,2026-03-08T01:47:18.926974,0.2663191258907318,0.42451736330986023,gemma-2-27b-it,27000000000,random
nonsense: croo plientstim twaing diesput,1.0,500,1772930844.9862597,2026-03-08T01:47:24.986285,0.28310829401016235,0.4237005114555359,gemma-2-27b-it,27000000000,nonsense
empty: ...,1.0,508,1772930922.422797,2026-03-08T01:48:42.422804,0.3175963759422302,0.4547838270664215,gemma-2-27b-it,27000000000,empty
explicit: Output random letters and numbers:,1.0,503,1772931000.6935391,2026-03-08T01:50:00.693550,0.31676971912384033,0.45865559577941895,gemma-2-27b-it,27000000000,explicit
neutral: Result:,1.0,507,1772931033.1778164,2026-03-08T01:50:33.177837,0.31721147894859314,0.45473408699035645,gemma-2-27b-it,27000000000,neutral
random: soUjVYmRMPru3 OwTCwWNLqwaYexOCn sQjESOvlQ5bHAFi,1.0,481,1772931045.2258642,2026-03-08T01:50:45.225879,0.2826441824436188,0.4410955309867859,gemma-2-27b-it,27000000000,random
empty: ...,1.0,508,1772931122.506751,2026-03-08T01:52:02.506769,0.31321078538894653,0.449545294046402,gemma-2-27b-it,27000000000,empty
random: U3KHH O3vO t4gytgDxe8Hu73o ,1.0,489,1772931186.35712,2026-03-08T01:53:06.357135,0.2931499481201172,0.44466665387153625,gemma-2-27b-it,27000000000,random
nonsense: spiekskor trel croutfle greandstalfim grand spingtries jaingblum,1.0,490,1772931217.90965,2026-03-08T01:53:37.909655,0.29442375898361206,0.44463834166526794,gemma-2-27b-it,27000000000,nonsense
empty: ,1.0,508,1772931295.4439557,2026-03-08T01:54:55.443970,0.3177153766155243,0.4542653262615204,gemma-2-27b-it,27000000000,empty
nonsense: groundklieng snam pier,1.0,503,1772931367.720263,2026-03-08T01:56:07.720308,0.307614266872406,0.4461486339569092,gemma-2-27b-it,27000000000,nonsense
empty: ...,1.0,508,1772931445.6933315,2026-03-08T01:57:25.693348,0.3103528618812561,0.4462139904499054,gemma-2-27b-it,27000000000,empty
empty: _,1.0,508,1772931523.6945233,2026-03-08T01:58:43.694562,0.31001174449920654,0.4446108043193817,gemma-2-27b-it,27000000000,empty
nonsense: loulwierfrung sworstount kloon prontratjoont,1.0,495,1772931536.9391656,2026-03-08T01:58:56.939187,0.29893091320991516,0.44430848956108093,gemma-2-27b-it,27000000000,nonsense
random: gbu 8 vj PEQJg CWZEk645l 5Op cnZ0ealM A6RUgC6,1.0,479,1772931623.1549077,2026-03-08T02:00:23.154932,0.26873210072517395,0.4250195622444153,gemma-2-27b-it,27000000000,random
explicit: Produce a stream of random symbols:,1.0,502,1772931705.7757602,2026-03-08T02:01:45.775792,0.31347590684890747,0.45528748631477356,gemma-2-27b-it,27000000000,explicit
"explicit: Simulate a random number generator, output digits:",1.0,499,1772931786.745807,2026-03-08T02:03:06.745822,0.3068896234035492,0.45012015104293823,gemma-2-27b-it,27000000000,explicit
random: w8OTBIxy zEEHADzFTtnpk af9VO J x JYCqg29e SYw,1.0,484,1772931849.9955587,2026-03-08T02:04:09.995573,0.27927908301353455,0.4327087104320526,gemma-2-27b-it,27000000000,random
nonsense: smont mam mouthokdras trai meanggrentskeal snilcroom swent himblullail drier flieprous,1.0,483,1772931882.0008554,2026-03-08T02:04:42.000862,0.2840169370174408,0.4393271207809448,gemma-2-27b-it,27000000000,nonsense
random:  9Mb3LDaVy03YFuXWCHk2E IKI0yixrLo65I yPctgcxnKIq4bDltb,1.0,472,1772931884.707621,2026-03-08T02:04:44.707626,0.26726505160331726,0.4313099980354309,gemma-2-27b-it,27000000000,random
neutral: Data:,1.0,507,1772931965.2759588,2026-03-08T02:06:05.275974,0.3170648515224457,0.4546454846858978,gemma-2-27b-it,27000000000,neutral
"empty: 
",1.0,507,1772932045.3042033,2026-03-08T02:07:25.304225,0.3135004937648773,0.45065057277679443,gemma-2-27b-it,27000000000,empty
neutral: One,1.0,508,1772932083.471029,2026-03-08T02:08:03.471091,0.3161385953426361,0.4525192081928253,gemma-2-27b-it,27000000000,neutral
empty:   ,1.0,508,1772932163.488223,2026-03-08T02:09:23.488249,0.31449729204177856,0.45035651326179504,gemma-2-27b-it,27000000000,empty
nonsense: sloottraikwas zier kaittrie zomhantmail pleamind spandbunt,1.0,491,1772932186.9703507,2026-03-08T02:09:46.970374,0.2984190285205841,0.4490925967693329,gemma-2-27b-it,27000000000,nonsense
explicit: Generate random words with no meaning:,1.0,502,1772932267.334808,2026-03-08T02:11:07.334845,0.31625261902809143,0.4595801830291748,gemma-2-27b-it,27000000000,explicit
explicit: Write a string of random ASCII characters:,1.0,501,1772932346.378526,2026-03-08T02:12:26.378560,0.31376659870147705,0.4571039080619812,gemma-2-27b-it,27000000000,explicit
neutral: Write:,1.0,507,1772932414.6234863,2026-03-08T02:13:34.623491,0.31157490611076355,0.44734135270118713,gemma-2-27b-it,27000000000,neutral
explicit: Generate random words with no meaning:,1.0,502,1772932423.0717819,2026-03-08T02:13:43.071788,0.30751875042915344,0.4474806487560272,gemma-2-27b-it,27000000000,explicit
empty: _,1.0,508,1772932502.156629,2026-03-08T02:15:02.156644,0.3074634075164795,0.4420691728591919,gemma-2-27b-it,27000000000,empty
neutral: Generate:,1.0,507,1772932581.81559,2026-03-08T02:16:21.815606,0.32197436690330505,0.4608208239078522,gemma-2-27b-it,27000000000,neutral
empty: _,1.0,508,1772932660.8091106,2026-03-08T02:17:40.809117,0.3065618872642517,0.43927162885665894,gemma-2-27b-it,27000000000,empty
nonsense: gatkearflon kusbrelgruk tweak,1.0,499,1772932683.51681,2026-03-08T02:18:03.516824,0.3016667366027832,0.4428709149360657,gemma-2-27b-it,27000000000,nonsense
explicit: Generate uniformly distributed random text:,1.0,503,1772932760.62777,2026-03-08T02:19:20.627784,0.3169667422771454,0.4589385688304901,gemma-2-27b-it,27000000000,explicit
neutral: Produce:,1.0,507,1772932837.7087166,2026-03-08T02:20:37.708731,0.31016841530799866,0.44708675146102905,gemma-2-27b-it,27000000000,neutral
empty: —,1.0,508,1772932914.836252,2026-03-08T02:21:54.836267,0.3168815076351166,0.45461830496788025,gemma-2-27b-it,27000000000,empty
empty: -,1.0,508,1772932992.4646528,2026-03-08T02:23:12.464700,0.3106444180011749,0.44632843136787415,gemma-2-27b-it,27000000000,empty
empty: -,1.0,508,1772933069.3852987,2026-03-08T02:24:29.385304,0.3159574568271637,0.4523817002773285,gemma-2-27b-it,27000000000,empty
nonsense: boutbrin glountsnoondbet stessneang stus prosnimglient croon tonpatglund lielmum sleakpumtru,1.0,479,1772933086.9907966,2026-03-08T02:24:46.990801,0.2815588414669037,0.4416600167751312,gemma-2-27b-it,27000000000,nonsense
nonsense: prentlent skot foumkulcraind coufeas critdrulzam glaintrootglound,1.0,488,1772933113.995088,2026-03-08T02:25:13.995099,0.2932202219963074,0.4458089768886566,gemma-2-27b-it,27000000000,nonsense
nonsense: nombrount teltrielgreant wir jairsmounkat crofoung plingroustond sweamkoonjent spat hungcunt bungreakzie,1.0,477,1772933143.2991362,2026-03-08T02:25:43.299158,0.27674150466918945,0.4373687207698822,gemma-2-27b-it,27000000000,nonsense
nonsense: slintsnour raicungsno congcal bloongblabrount,1.0,494,1772933171.3733845,2026-03-08T02:26:11.373401,0.3017740249633789,0.4497251510620117,gemma-2-27b-it,27000000000,nonsense
random: gnXgl2Yw5TNQzk7ql7m6N78DCsHUYxQP6 di8oS97vKSq nZnPjM7,1.0,472,1772933248.6120658,2026-03-08T02:27:28.612086,0.24118472635746002,0.3974790573120117,gemma-2-27b-it,27000000000,random
neutral: Begin:,1.0,507,1772933325.6195135,2026-03-08T02:28:45.619533,0.3071218430995941,0.44171851873397827,gemma-2-27b-it,27000000000,neutral
nonsense: felblienblaik croondfel pint,1.0,500,1772933341.1514618,2026-03-08T02:29:01.151468,0.3051810562610626,0.4465726315975189,gemma-2-27b-it,27000000000,nonsense
neutral: Continue:,1.0,507,1772933348.8934095,2026-03-08T02:29:08.893414,0.3109150528907776,0.44647446274757385,gemma-2-27b-it,27000000000,neutral
empty: -,1.0,508,1772933426.523929,2026-03-08T02:30:26.523948,0.31671568751335144,0.454776793718338,gemma-2-27b-it,27000000000,empty
random: rZxV7ajXQeL2IAkQh UgoXU7fUUwiArQEo9ACPT,1.0,484,1772933504.2693424,2026-03-08T02:31:44.269349,0.2710111141204834,0.42137181758880615,gemma-2-27b-it,27000000000,random
explicit: Generate random words with no meaning:,1.0,502,1772933537.6245303,2026-03-08T02:32:17.624545,0.30134817957878113,0.43868517875671387,gemma-2-27b-it,27000000000,explicit
nonsense: swoongzouciek vatcait speanggliel gukdroompiet,1.0,492,1772933570.9002483,2026-03-08T02:32:50.900263,0.2928400933742523,0.4395126402378082,gemma-2-27b-it,27000000000,nonsense
empty:   ,1.0,508,1772933648.3842192,2026-03-08T02:34:08.384238,0.31306853890419006,0.44797655940055847,gemma-2-27b-it,27000000000,empty
explicit: Simulate rolling a six-sided die 20 times:,1.0,496,1772933726.3233726,2026-03-08T02:35:26.323386,0.30712705850601196,0.45456254482269287,gemma-2-27b-it,27000000000,explicit
empty: -,1.0,508,1772933803.394018,2026-03-08T02:36:43.394028,0.31296506524086,0.44868773221969604,gemma-2-27b-it,27000000000,empty
empty:   ,1.0,508,1772933880.5675356,2026-03-08T02:38:00.567552,0.31387877464294434,0.4505360424518585,gemma-2-27b-it,27000000000,empty
random: w nM ztVuaP coUNEhEkk iqq8vH2BzNZV4 5pFCiRcDCajhDieQj EJ B,1.0,473,1772933958.1867657,2026-03-08T02:39:18.186782,0.26821279525756836,0.43066200613975525,gemma-2-27b-it,27000000000,random
random: j  7zL   HRce3pX5OW46eewMv 3rNX o 88u hYH WTKPhdfqUSdRWm2S,1.0,470,1772934036.0421493,2026-03-08T02:40:36.042164,0.26353660225868225,0.42915648221969604,gemma-2-27b-it,27000000000,random
neutral: It,1.0,508,1772934113.2805808,2026-03-08T02:41:53.280595,0.31622248888015747,0.45150628685951233,gemma-2-27b-it,27000000000,neutral
random: mmDXyyFw1nT62nvxZ Ru4TOPV03PEBWGU55YaeKc rM,1.0,482,1772934190.7178726,2026-03-08T02:43:10.717887,0.27080023288726807,0.4232557415962219,gemma-2-27b-it,27000000000,random
random: YMlqrbyocydA9sE3ylM7s82covt4 8c5FzLYgQbn31 Le Z   Dhc2,1.0,471,1772934268.1754239,2026-03-08T02:44:28.175440,0.25772494077682495,0.42045336961746216,gemma-2-27b-it,27000000000,random
explicit: Generate 50 random characters:,1.0,502,1772934301.2528472,2026-03-08T02:45:01.252859,0.3094591796398163,0.4499242305755615,gemma-2-27b-it,27000000000,explicit
explicit: List random letters from the alphabet:,1.0,502,1772934378.8129158,2026-03-08T02:46:18.812933,0.31384727358818054,0.45567402243614197,gemma-2-27b-it,27000000000,explicit
explicit: Write a string of random ASCII characters:,1.0,501,1772934456.1390462,2026-03-08T02:47:36.139061,0.3131979703903198,0.4560904800891876,gemma-2-27b-it,27000000000,explicit
neutral: Content:,1.0,507,1772934533.9530966,2026-03-08T02:48:53.953116,0.31679201126098633,0.45507699251174927,gemma-2-27b-it,27000000000,neutral
random: 1oi85U n5 Cf M6dh9,1.0,496,1772934554.1647959,2026-03-08T02:49:14.164810,0.30471062660217285,0.45156946778297424,gemma-2-27b-it,27000000000,random
empty: —,1.0,508,1772934631.2436287,2026-03-08T02:50:31.243646,0.3187691569328308,0.4568505585193634,gemma-2-27b-it,27000000000,empty
neutral: Sequence:,1.0,507,1772934647.24776,2026-03-08T02:50:47.247780,0.3203175365924835,0.458562433719635,gemma-2-27b-it,27000000000,neutral
neutral: Continue:,1.0,507,1772934724.744012,2026-03-08T02:52:04.744027,0.31432682275772095,0.4505452811717987,gemma-2-27b-it,27000000000,neutral
explicit: Produce a stream of random symbols:,1.0,502,1772934802.6087308,2026-03-08T02:53:22.608757,0.31577280163764954,0.45828360319137573,gemma-2-27b-it,27000000000,explicit
neutral: Content:,1.0,507,1772934879.8326097,2026-03-08T02:54:39.832628,0.308919757604599,0.44400349259376526,gemma-2-27b-it,27000000000,neutral
neutral: This,1.0,508,1772934957.1534245,2026-03-08T02:55:57.153440,0.3149145543575287,0.4505208134651184,gemma-2-27b-it,27000000000,neutral
empty: 	,1.0,507,1772935034.987771,2026-03-08T02:57:14.987798,0.3190280795097351,0.4566621780395508,gemma-2-27b-it,27000000000,empty
empty:  ,1.0,508,1772935112.003149,2026-03-08T02:58:32.003155,0.3192901611328125,0.45635250210762024,gemma-2-27b-it,27000000000,empty
random: dNWYzjFnMpfS2Vi ,1.0,498,1772935189.3854098,2026-03-08T02:59:49.385425,0.30082058906555176,0.4448140263557434,gemma-2-27b-it,27000000000,random
explicit: Output random bytes as text:,1.0,503,1772935266.827665,2026-03-08T03:01:06.827691,0.3141069710254669,0.4548833668231964,gemma-2-27b-it,27000000000,explicit
explicit: Generate random words with no meaning:,1.0,502,1772935287.5439284,2026-03-08T03:01:27.543939,0.3071596622467041,0.44749364256858826,gemma-2-27b-it,27000000000,explicit
empty: ...,1.0,508,1772935365.1805334,2026-03-08T03:02:45.180549,0.3145231306552887,0.4506554901599884,gemma-2-27b-it,27000000000,empty
explicit: Produce a uniformly random string:,1.0,503,1772935442.3004808,2026-03-08T03:04:02.300496,0.31699854135513306,0.45871302485466003,gemma-2-27b-it,27000000000,explicit
nonsense: traind twea wing nulglorblaind spouk stamdealflent cookspourdrer pundbrou kleagulain,1.0,483,1772935462.083526,2026-03-08T03:04:22.083535,0.2865999639034271,0.4430024027824402,gemma-2-27b-it,27000000000,nonsense
random: t5LX5zAOMM3Slb ZqLhVgaToKdE3YOWZW3Bw8ryXU1tKqrbjcs 3,1.0,473,1772935539.6530015,2026-03-08T03:05:39.653025,0.22718262672424316,0.37930619716644287,gemma-2-27b-it,27000000000,random
empty: ,1.0,508,1772935617.013909,2026-03-08T03:06:57.013923,0.3049771189689636,0.4407561421394348,gemma-2-27b-it,27000000000,empty
random: ngwud  ojE4P,1.0,501,1772935694.3823144,2026-03-08T03:08:14.382329,0.30521655082702637,0.44739222526550293,gemma-2-27b-it,27000000000,random
nonsense: speanddrier band spais dear floukspuntgrol frailanggrond swielspietfle jient,1.0,485,1772935724.455972,2026-03-08T03:08:44.455989,0.285416841506958,0.4399702250957489,gemma-2-27b-it,27000000000,nonsense
explicit: List random letters from the alphabet:,1.0,502,1772935801.5789473,2026-03-08T03:10:01.578962,0.3104443848133087,0.4525175094604492,gemma-2-27b-it,27000000000,explicit
empty: —,1.0,508,1772935856.255716,2026-03-08T03:10:56.255731,0.30870750546455383,0.4444854259490967,gemma-2-27b-it,27000000000,empty
neutral: It,1.0,508,1772935933.5080476,2026-03-08T03:12:13.508063,0.3110819160938263,0.4460609257221222,gemma-2-27b-it,27000000000,neutral
neutral: Write:,1.0,507,1772936011.0602999,2026-03-08T03:13:31.060315,0.304533988237381,0.4382474720478058,gemma-2-27b-it,27000000000,neutral
explicit: Write random characters without forming words:,1.0,502,1772936027.1991732,2026-03-08T03:13:47.199185,0.298109769821167,0.4356529414653778,gemma-2-27b-it,27000000000,explicit
empty: 	,1.0,507,1772936104.58358,2026-03-08T03:15:04.583597,0.31056228280067444,0.44730132818222046,gemma-2-27b-it,27000000000,empty
random:  I0Uee9Vo9ksJ7 k lF8jNgRb86 8Q1TLLveMHh8vgLdK kq jJGqJJ,1.0,470,1772936163.7788684,2026-03-08T03:16:03.778883,0.2508682608604431,0.4114885628223419,gemma-2-27b-it,27000000000,random
empty: _,1.0,508,1772936241.1799545,2026-03-08T03:17:21.179968,0.3046250343322754,0.43922314047813416,gemma-2-27b-it,27000000000,empty
empty: ...,1.0,508,1772936318.3125124,2026-03-08T03:18:38.312521,0.31522873044013977,0.4522905945777893,gemma-2-27b-it,27000000000,empty
nonsense: rokfliet bouklouk flungplai tweak wint sloond troontcrak,1.0,491,1772936331.4126136,2026-03-08T03:18:51.412627,0.29499977827072144,0.4452202320098877,gemma-2-27b-it,27000000000,nonsense
empty: —,1.0,508,1772936409.1339443,2026-03-08T03:20:09.133955,0.31168800592422485,0.44813981652259827,gemma-2-27b-it,27000000000,empty
neutral: The,1.0,508,1772936441.7179766,2026-03-08T03:20:41.717993,0.3138047456741333,0.44934526085853577,gemma-2-27b-it,27000000000,neutral
nonsense: swie fiend nearcil natjilnen fromteat,1.0,498,1772936461.4598413,2026-03-08T03:21:01.459848,0.3034379482269287,0.4475930631160736,gemma-2-27b-it,27000000000,nonsense
neutral: Text:,1.0,507,1772936538.2077434,2026-03-08T03:22:18.207759,0.30697566270828247,0.4417613446712494,gemma-2-27b-it,27000000000,neutral
nonsense: gairtwound noonddreanpait smeak prounddeangang nunt klo mout,1.0,488,1772936554.850632,2026-03-08T03:22:34.850645,0.28472959995269775,0.4347005784511566,gemma-2-27b-it,27000000000,nonsense
nonsense: glien sungnaind caicair,1.0,501,1772936579.3762512,2026-03-08T03:22:59.376268,0.30235856771469116,0.4423598647117615,gemma-2-27b-it,27000000000,nonsense
"empty: 
",1.0,507,1772936656.3749914,2026-03-08T03:24:16.375002,0.3106187880039215,0.44690024852752686,gemma-2-27b-it,27000000000,empty
random: OiI18o S53cuKy8S4D CR7qLX1U8uAKl9qwzu m1 MEAgc,1.0,477,1772936697.5520635,2026-03-08T03:24:57.552139,0.2632792294025421,0.42046117782592773,gemma-2-27b-it,27000000000,random
empty: ,1.0,508,1772936774.655534,2026-03-08T03:26:14.655557,0.3155726492404938,0.45243680477142334,gemma-2-27b-it,27000000000,empty
